city,district,neighborhood,room,living_room,area_mSqr,building_age,floor,list-view-price
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,140,33,5.0,28000.0
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,125,30,5.0,32000.0
İzmir , Menemen , Yahşelli Mah.,3,1,125,18,3.0,20500.0
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,80,0,3.0,35000.0
İzmir , Torbalı , Fevzi Çakmak Mah.,2,1,90,9,2.0,17000.0
İzmir , Buca , Adatepe Mah.,1,1,55,4,3.0,18500.0
İzmir , Bayraklı , R. Şevket İnce Mah.,3,1,135,2,1.0,33000.0
İzmir , Bayraklı , Manavkuyu Mah.,3,1,130,35,4.0,35000.0
İzmir , Balçova , Korutürk Mah.,2,1,90,30,0.0,35000.0
İzmir , Bayraklı , R. Şevket İnce Mah.,3,1,127,2,2.0,35000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,55,0,1.0,45000.0
İzmir , Balçova , Onur Mah.,3,1,130,35,0.0,25000.0
İzmir , Karabağlar , Devrim Mah.,3,1,158,5,3.0,36000.0
İzmir , Aliağa , Siteler Mah.,3,1,138,16,2.0,28000.0
İzmir , Karşıyaka , Demirköprü Mah.,3,1,120,6,6.0,36000.0
İzmir , Çiğli , Ataşehir Mah.,2,1,75,4,1.0,34000.0
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,170,31,5.0,45000.0
İzmir , Buca , Dumlupınar Mah.,3,1,170,11,3.0,27500.0
İzmir , Karabağlar , Üçkuyular Mah.,4,1,180,35,5.0,52000.0
İzmir , Kemalpaşa , Soğukpınar Mah.,2,1,120,22,3.0,20000.0
İzmir , Seferihisar , Payamlı Mah.,3,1,130,15,3.0,33000.0
İzmir , Bornova , Evka 4 Mah.,2,1,77,27,8.0,21500.0
İzmir , Ödemiş , Süleyman Demirel Mah.,3,1,190,5,0.0,28000.0
İzmir , Çiğli , Ataşehir Mah.,3,1,125,26,4.0,25000.0
İzmir , Karşıyaka , Demirköprü Mah.,2,1,95,8,0.0,33000.0
İzmir , Buca , Kuruçeşme Mah.,1,1,55,3,2.0,18000.0
İzmir , Çiğli , Yeni Mahalle Mah.,1,1,45,3,0.0,25000.0
İzmir , Urla , Gülbahçe Mah.,2,1,70,7,1.0,28000.0
İzmir , Menemen , Ahıhıdır Mah.,3,1,130,0,5.0,27000.0
İzmir , Buca , Yaylacık Mah.,1,1,50,4,0.0,20000.0
İzmir , Bayraklı , Manavkuyu Mah.,2,1,80,21,5.0,40000.0
İzmir , Menemen , 30 Ağustos Mah.,3,1,145,23,6.0,29000.0
İzmir , Torbalı , Tepeköy Mah.,3,1,140,22,3.0,20000.0
İzmir , Karşıyaka , Aksoy Mah.,3,1,110,31,0.0,23000.0
İzmir , Buca , Fırat Mah.,2,1,85,2,3.0,25000.0
İzmir , Menemen , 9 Eylül Mah.,3,1,135,6,0.0,37000.0
İzmir , Çiğli , Ataşehir Mah.,4,1,180,19,3.0,47500.0
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,144,20,5.0,43000.0
İzmir , Buca , Adatepe Mah.,2,1,85,16,1.0,20000.0
İzmir , Karşıyaka , Donanmacı Mah.,2,1,75,26,0.0,29000.0
İzmir , Karabağlar , Bozyaka Mah.,3,1,130,30,5.0,22000.0
İzmir , Karabağlar , Maliyeciler Mah.,3,1,125,21,3.0,30000.0
İzmir , Çiğli , Balatçık Mah.,2,1,105,5,5.0,27500.0
İzmir , Bornova , Erzene Mah.,2,1,100,40,3.0,30000.0
İzmir , Karşıyaka , Zübeyde Hanım Mah.,3,1,140,20,4.0,33000.0
İzmir , Çiğli , Ataşehir Mah.,1,1,80,6,5.0,28000.0
İzmir , Bornova , Kazımdirik Mah.,3,1,145,31,7.0,45950.0
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,3,1,120,6,2.0,40000.0
İzmir , Menemen , 9 Eylül Mah.,2,1,90,6,3.0,25000.0
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,2,1,105,0,6.0,35000.0
İzmir , Buca , Mustafa Kemal Mah.,2,1,100,20,2.0,20000.0
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,122,0,2.0,30000.0
İzmir , Karabağlar , Arap Hasan Mah.,3,1,120,31,3.0,45000.0
İzmir , Buca , Yaylacık Mah.,1,1,40,3,3.0,20000.0
İzmir , Çiğli , Küçük Çiğli Mah.,3,1,125,6,3.0,40000.0
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,1,1,75,2,1.0,26000.0
İzmir , Bornova , Erzene Mah.,3,1,140,31,7.0,24000.0
İzmir , Bornova , Kazımdirik Mah.,2,1,70,5,2.0,48000.0
İzmir , Bayraklı , Cengizhan Mah.,2,1,80,8,1.0,27000.0
İzmir , Çeşme , Reisdere Mah.,2,1,85,10,5.0,32000.0
İzmir , Karabağlar , Doğanay Mah.,2,1,100,36,1.0,24000.0
İzmir , Torbalı , Yemişlik Mah.,3,1,140,4,1.0,25000.0
İzmir , Karabağlar , Üçkuyular Mah.,3,1,130,31,1.0,25000.0
İzmir , Buca , Atatürk Mah.,1,1,55,5,1.0,18000.0
İzmir , Bayraklı , Manavkuyu Mah.,3,1,127,0,3.0,50000.0
İzmir , Dikili , İsmetpaşa Mah.,2,1,135,9,0.0,21000.0
İzmir , Karşıyaka , Yalı Mah.,3,1,190,25,0.0,42000.0
İzmir , Konak , Mimar Sinan Mah.,3,1,135,40,3.0,40000.0
İzmir , Karşıyaka , Latife Hanım Mah.,1,1,52,6,1.0,18000.0
İzmir , Bornova , Evka 3 Mah.,3,1,120,28,1.0,45000.0
İzmir , Konak , Atilla Mah.,3,1,115,35,5.0,25000.0
İzmir , Menemen , Cumhuriyet Mah.,2,1,65,1,2.0,22000.0
İzmir , Torbalı , Muratbey Mah.,3,1,150,0,6.0,36000.0
İzmir , Menemen , Uğur Mumcu Mah.,2,1,80,1,3.0,22500.0
İzmir , Karşıyaka , Demirköprü Mah.,1,1,60,2,4.0,24000.0
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,107,0,5.0,47000.0
İzmir , Çiğli , İzkent Mah.,3,1,114,29,1.0,23000.0
İzmir , Buca , Buca Koop. Mah.,2,1,132,26,1.0,26000.0
İzmir , Konak , Murat Reis Mah.,2,1,80,49,5.0,19000.0
İzmir , Konak , Çankaya Mah.,2,1,120,35,3.0,30000.0
İzmir , Bornova , Atatürk Mah.,3,1,180,15,3.0,52000.0
İzmir , Menemen , İsmet İnönü Mah.,2,1,60,0,1.0,17500.0
İzmir , Karabağlar , Poligon Mah.,1,1,50,10,1.0,33000.0
İzmir , Buca , Yaylacık Mah.,1,1,55,5,0.0,17000.0
İzmir , Karşıyaka , İmbatlı Mah.,1,1,49,4,3.0,29500.0
İzmir , Seferihisar , Sığacık Mah.,2,1,130,16,0.0,42000.0
İzmir , Karşıyaka , Şemikler Mah.,2,1,95,6,6.0,40000.0
İzmir , Buca , Kuruçeşme Mah.,1,1,60,7,1.0,28000.0
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,90,10,5.0,27000.0
İzmir , Konak , Kültür Mah.,3,1,140,36,7.0,45000.0
İzmir , Balçova , Onur Mah.,1,1,45,0,2.0,32000.0
İzmir , Bornova , Erzene Mah.,2,1,125,26,4.0,34000.0
İzmir , Karabağlar , Bahçelievler Mah.,3,1,120,42,4.0,24000.0
İzmir , Karşıyaka , Yalı Mah.,2,1,75,25,0.0,37000.0
İzmir , Buca , Efeler Mah.,2,1,75,0,5.0,27000.0
İzmir , Karabağlar , Barış Mah.,3,1,130,35,5.0,23000.0
İzmir , Karşıyaka , Örnekköy Mah.,2,1,95,6,2.0,32000.0
İzmir , Gaziemir , Sevgi Mah.,2,1,94,26,5.0,36000.0
İzmir , Buca , Vali Rahmi Bey Mah.,3,1,130,30,2.0,33000.0
İzmir , Çiğli , İnönü Mah.,3,1,120,14,3.0,25000.0
İzmir , Buca , Hürriyet Mah.,3,1,140,28,4.0,27000.0
İzmir , Buca , Menderes Mah.,2,1,120,23,1.0,30000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,45,2,7.0,26000.0
İzmir , Torbalı , Muratbey Mah.,3,1,150,14,3.0,30000.0
İzmir , Çiğli , Balatçık Mah.,1,1,70,8,7.0,30000.0
İzmir , Karşıyaka , Zübeyde Hanım Mah.,3,1,150,20,3.0,29000.0
İzmir , Karaburun , Anbarseki Mah.,2,1,110,5,1.0,27000.0
İzmir , Narlıdere , Yenikale Mah.,3,1,130,21,3.0,55000.0
İzmir , Buca , Hürriyet Mah.,2,1,84,3,4.0,25000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,55,0,2.0,45000.0
İzmir , Konak , Mehmet Ali Akman Mah.,3,1,130,37,1.0,40000.0
İzmir , Bornova , Kazımdirik Mah.,2,1,90,10,4.0,48000.0
İzmir , Konak , Kahramanlar Mah.,1,1,52,2,0.0,30000.0
İzmir , Urla , Güvendik Mah.,1,1,66,25,5.0,38000.0
İzmir , Çiğli , Balatçık Mah.,3,1,133,8,3.0,40000.0
İzmir , Gaziemir , Beyazevler Mah.,2,1,95,1,2.0,45000.0
İzmir , Buca , Vali Rahmi Bey Mah.,2,1,90,6,0.0,22500.0
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,120,26,2.0,32000.0
İzmir , Buca , Atatürk Mah.,1,1,60,4,0.0,20000.0
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,90,50,3.0,19000.0
İzmir , Karşıyaka , Örnekköy Mah.,1,1,86,8,1.0,35000.0
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,60,6,2.0,15000.0
İzmir , Buca , Kuruçeşme Mah.,1,1,50,6,0.0,22000.0
İzmir , Bayraklı , Çiçek Mah.,1,1,55,8,0.0,21000.0
İzmir , Karşıyaka , Bahariye Mah.,2,1,145,31,4.0,30000.0
İzmir , Torbalı , Yemişlik Mah.,3,1,160,3,1.0,28000.0
İzmir , Buca , İnkılap Mah.,1,1,40,0,2.0,25000.0
İzmir , Bayraklı , Cengizhan Mah.,3,1,130,3,2.0,40000.0
İzmir , Bornova , Evka 4 Mah.,2,1,85,22,5.0,20000.0
İzmir , Karşıyaka , Yalı Mah.,3,1,155,27,2.0,40000.0
İzmir , Bornova , Atatürk Mah.,1,1,55,10,0.0,25000.0
İzmir , Bornova , Doğanlar Mah.,3,1,150,0,5.0,35000.0
İzmir , Karşıyaka , Şemikler Mah.,1,1,65,6,5.0,30000.0
İzmir , Narlıdere , Narlı Mah.,3,1,105,14,5.0,36000.0
İzmir , Balçova , Eğitim Mah.,3,1,110,28,3.0,25000.0
İzmir , Karşıyaka , Yalı Mah.,2,1,90,16,2.0,35000.0
İzmir , Bornova , Kazımdirik Mah.,3,1,125,30,3.0,25000.0
İzmir , Karşıyaka , Şemikler Mah.,2,1,80,10,4.0,32000.0
İzmir , Menemen , İnönü Mah.,2,1,81,8,2.0,21000.0
İzmir , Bornova , Mevlana Mah.,1,1,70,5,2.0,27250.0
İzmir , Bornova , Kazımdirik Mah.,1,1,47,8,2.0,33000.0
İzmir , Bayraklı , Yamanlar Mah.,3,1,135,4,3.0,30000.0
İzmir , Karabağlar , Vatan Mah.,2,1,100,7,2.0,32000.0
İzmir , Konak , Çankaya Mah.,3,1,165,40,2.0,49000.0
İzmir , Bayraklı , Körfez Mah.,1,1,45,4,1.0,30500.0
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,75,8,0.0,32500.0
İzmir , Konak , Alsancak Mah.,2,1,130,31,3.0,25000.0
İzmir , Bornova , Evka 3 Mah.,3,1,130,30,3.0,36000.0
İzmir , Konak , Atilla Mah.,2,1,85,6,1.0,30000.0
İzmir , Urla , Gülbahçe Mah.,1,1,40,1,0.0,28000.0
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,130,33,5.0,38000.0
İzmir , Karşıyaka , Nergiz Mah.,3,1,135,20,2.0,39000.0
İzmir , Karabağlar , Üçkuyular Mah.,3,1,125,28,4.0,26000.0
İzmir , Karabağlar , Basın Sitesi Mah.,1,1,60,6,3.0,29000.0
İzmir , Bayraklı , Fuat Edip Baksı Mah.,2,1,140,16,3.0,38000.0
İzmir , Menemen , Atatürk Mah.,1,1,60,2,3.0,22000.0
İzmir , Karabağlar , Bahar Mah.,2,1,115,16,2.0,24000.0
İzmir , Karşıyaka , Yalı Mah.,2,1,85,11,2.0,46000.0
İzmir , Karşıyaka , Yalı Mah.,2,1,85,11,0.0,32000.0
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,150,35,3.0,30000.0
İzmir , Buca , Fırat Mah.,2,1,85,5,3.0,25000.0
İzmir , Buca , Çamlıkule Mah.,2,1,130,6,3.0,25000.0
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,90,5,3.0,36000.0
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,130,25,1.0,33000.0
İzmir , Bayraklı , Muhittin Erener Mah.,2,1,85,17,3.0,14000.0
İzmir , Bayraklı , R. Şevket İnce Mah.,3,1,128,1,0.0,28000.0
İzmir , Torbalı , Pancar Mah.,3,1,123,0,3.0,28000.0
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,135,45,1.0,33000.0
İzmir , Konak , Güzelyalı Mah.,3,1,100,51,2.0,32000.0
İzmir , Çiğli , Küçük Çiğli Mah.,1,1,55,5,3.0,23000.0
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,130,20,3.0,33000.0
İzmir , Karşıyaka , Demirköprü Mah.,1,1,50,12,0.0,27000.0
İzmir , Seferihisar , Turabiye Mah.,1,1,45,3,0.0,18000.0
İzmir , Torbalı , Yemişlik Mah.,3,1,145,7,5.0,25000.0
İzmir , Gaziemir , Atıfbey Mah.,3,1,135,23,4.0,28000.0
İzmir , Karşıyaka , Donanmacı Mah.,2,1,110,40,1.0,32000.0
İzmir , Bayraklı , Tepekule Mah.,2,1,90,23,5.0,25000.0
İzmir , Bayraklı , Manavkuyu Mah.,3,1,126,26,5.0,35000.0
İzmir , Selçuk , Atatürk Mah.,2,1,80,20,3.0,33000.0
İzmir , Torbalı , Tepeköy Mah.,2,1,90,21,3.0,20000.0
İzmir , Karşıyaka , İmbatlı Mah.,2,1,85,2,1.0,35000.0
İzmir , Buca , Dumlupınar Mah.,3,1,140,11,4.0,35000.0
İzmir , Torbalı , Atatürk Mah.,2,1,95,0,1.0,20000.0
İzmir , Ödemiş , Süleyman Demirel Mah.,3,1,145,16,4.0,21500.0
İzmir , Buca , Yaylacık Mah.,1,1,65,12,3.0,20000.0
İzmir , Torbalı , İnönü Mah.,2,1,100,0,0.0,26000.0
İzmir , Menemen , Uğur Mumcu Mah.,2,1,100,0,2.0,25000.0
İzmir , Karşıyaka , Bostanlı Mah.,2,1,100,35,5.0,28000.0
İzmir , Karabağlar , Esenlik Mah.,2,1,105,36,1.0,23000.0
İzmir , Karşıyaka , Alaybey Mah.,2,1,85,31,2.0,23000.0
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,85,10,4.0,30000.0
İzmir , Buca , Akıncılar Mah.,2,1,90,0,0.0,25000.0
İzmir , Buca , Menderes Mah.,2,1,100,6,3.0,23750.0
İzmir , Bornova , Rafet Paşa Mah.,2,1,96,16,2.0,21000.0
İzmir , Karşıyaka , Bahariye Mah.,3,1,125,35,5.0,40000.0
İzmir , Karabağlar , Vatan Mah.,3,1,105,26,2.0,35000.0
İzmir , Karabağlar , Vatan Mah.,3,1,130,35,4.0,30000.0
İzmir , Torbalı , Fevzi Çakmak Mah.,2,1,110,6,0.0,20000.0
İzmir , Balçova , Teleferik Mah.,3,1,100,30,5.0,39000.0
İzmir , Buca , Dumlupınar Mah.,2,1,90,31,2.0,28000.0
İzmir , Karabağlar , Bozyaka Mah.,3,1,120,3,4.0,29000.0
İzmir , Menemen , 29 Ekim Mah.,3,1,128,0,4.0,30000.0
İzmir , Foça , Yenibağarası Mah.,2,1,90,3,1.0,25000.0
İzmir , Kemalpaşa , Armutlu 85. Yıl Cumhuriyet Mah.,2,1,85,6,2.0,23000.0
İzmir , Menemen , Cumhuriyet Mah.,2,1,86,1,2.0,22000.0
İzmir , Karşıyaka , Nergiz Mah.,3,1,100,31,1.0,35000.0
İzmir , Balçova , Korutürk Mah.,1,1,55,26,0.0,30000.0
İzmir , Torbalı , Tepeköy Mah.,1,1,60,0,2.0,24500.0
İzmir , Menemen , 30 Ağustos Mah.,2,1,80,0,4.0,28500.0
İzmir , Balçova , Onur Mah.,3,1,120,21,3.0,33000.0
İzmir , Balçova , Korutürk Mah.,2,1,110,11,2.0,39000.0
İzmir , Karabağlar , Devrim Mah.,2,1,130,15,1.0,18000.0
İzmir , Buca , Efeler Mah.,3,1,130,20,3.0,30000.0
İzmir , Konak , Atilla Mah.,2,1,110,30,4.0,25000.0
İzmir , Konak , Göztepe Mah.,2,1,90,31,3.0,32000.0
İzmir , Menemen , Mermerli Mah.,3,1,130,6,1.0,25000.0
İzmir , Torbalı , Muratbey Mah.,1,1,60,0,3.0,25000.0
İzmir , Bayraklı , Fuat Edip Baksı Mah.,3,1,160,16,2.0,35000.0
İzmir , Çiğli , Evka-5 Mah.,3,1,140,15,6.0,27500.0
İzmir , Konak , Çankaya Mah.,3,1,120,31,2.0,25000.0
İzmir , Güzelbahçe , Maltepe Mah.,2,1,95,31,1.0,45000.0
İzmir , Balçova , Onur Mah.,2,1,110,35,2.0,35000.0
İzmir , Foça , Fevzi Çakmak Mah.,2,1,75,1,3.0,30000.0
İzmir , Karşıyaka , Alaybey Mah.,2,1,90,40,3.0,25000.0
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,130,28,3.0,26000.0
İzmir , Buca , Menderes Mah.,2,1,44,0,2.0,19000.0
İzmir , Karşıyaka , Yalı Mah.,2,1,75,2,7.0,39000.0
İzmir , Karşıyaka , Yalı Mah.,3,1,102,0,0.0,45000.0
İzmir , Menemen , 29 Ekim Mah.,3,1,153,4,2.0,40000.0
İzmir , Konak , Murat Reis Mah.,3,1,140,31,4.0,40000.0
İzmir , Karabağlar , Sevgi Mah.,3,1,110,25,0.0,16000.0
İzmir , Foça , Mustafa Kemal Atatürk Mah.,1,1,60,10,3.0,25000.0
İzmir , Çiğli , Yakakent Mah.,3,1,159,11,5.0,30000.0
İzmir , Bornova , Evka 4 Mah.,3,1,98,28,3.0,25000.0
İzmir , Menemen , İsmet İnönü Mah.,3,1,120,16,3.0,18000.0
İzmir , Karşıyaka , Tuna Mah.,1,1,50,0,4.0,35000.0
İzmir , Karabağlar , Metin Oktay Mah.,2,1,90,19,1.0,25000.0
İzmir , Tire , Hürriyet Mah.,3,1,130,26,1.0,20000.0
İzmir , Menemen , Kasımpaşa Mah.,2,1,85,25,2.0,19000.0
İzmir , Karabağlar , Muammer Akar Mah.,3,1,134,26,1.0,21000.0
İzmir , Çiğli , Balatçık Mah.,1,1,50,4,3.0,19500.0
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,100,28,5.0,32000.0
İzmir , Karabağlar , Bahçelievler Mah.,2,1,90,10,2.0,33000.0
İzmir , Bornova , Kızılay Mah.,2,1,95,31,3.0,17000.0
İzmir , Urla , Gülbahçe Mah.,1,1,45,2,0.0,27000.0
İzmir , Buca , Efeler Mah.,3,1,105,38,2.0,29500.0
İzmir , Karşıyaka , Yalı Mah.,1,1,55,6,3.0,40000.0
İzmir , Balçova , Fevzi Çakmak Mah.,3,1,135,30,3.0,40000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,60,1,7.0,35000.0
İzmir , Karabağlar , Refet Bele Mah.,1,1,100,6,0.0,20000.0
İzmir , Karşıyaka , Demirköprü Mah.,3,1,120,6,4.0,38000.0
İzmir , Bornova , Mevlana Mah.,1,1,70,6,5.0,32000.0
İzmir , Bornova , Erzene Mah.,1,1,50,2,2.0,25000.0
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,50,0,3.0,15000.0
İzmir , Buca , Yenigün Mah.,3,1,130,25,3.0,23000.0
İzmir , Karşıyaka , Tersane Mah.,3,1,95,31,2.0,27500.0
İzmir , Bornova , Doğanlar Mah.,1,1,50,6,3.0,27000.0
İzmir , Buca , Kuruçeşme Mah.,2,1,70,5,0.0,20000.0
İzmir , Tire , İbni Melek Mah.,3,1,110,2,0.0,26000.0
İzmir , Bornova , Erzene Mah.,1,1,80,22,0.0,28000.0
İzmir , Konak , Kahramanlar Mah.,1,1,55,1,3.0,26000.0
İzmir , Torbalı , Yemişlik Mah.,3,1,145,7,5.0,25000.0
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,125,29,4.0,28000.0
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,53,1,5.0,14000.0
İzmir , Buca , Adatepe Mah.,2,1,105,15,3.0,23000.0
İzmir , Buca , Atatürk Mah.,3,1,85,8,2.0,25000.0
İzmir , Karabağlar , Bahar Mah.,3,1,125,30,3.0,25000.0
İzmir , Karşıyaka , Dedebaşı Mah.,1,1,45,10,0.0,23000.0
İzmir , Çiğli , Şirintepe Mah.,2,1,90,5,2.0,25000.0
İzmir , Konak , Murat Reis Mah.,2,1,105,31,1.0,27500.0
İzmir , Konak , Mithatpaşa Mah.,3,1,125,45,4.0,40000.0
İzmir , Karşıyaka , Yalı Mah.,1,1,60,16,3.0,35000.0
İzmir , Çiğli , Balatçık Mah.,3,1,125,11,3.0,26000.0
İzmir , Çiğli , Egekent Mah.,3,1,120,16,6.0,26000.0
İzmir , Karabağlar , Vatan Mah.,3,1,120,16,3.0,23000.0
İzmir , Bayraklı , Bayraklı Mah.,2,1,100,31,6.0,35000.0
İzmir , Karşıyaka , Tersane Mah.,2,1,100,31,3.0,25000.0
İzmir , Karabağlar , Refet Bele Mah.,3,1,115,11,0.0,25000.0
İzmir , Çiğli , Küçük Çiğli Mah.,3,1,140,21,5.0,20000.0
İzmir , Buca , Atatürk Mah.,3,1,130,17,0.0,33000.0
İzmir , Konak , Barbaros Mah.,3,1,135,34,3.0,26500.0
İzmir , Menemen , 9 Eylül Mah.,3,1,160,6,6.0,40000.0
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,120,31,5.0,39000.0
İzmir , Konak , Alsancak Mah.,2,1,105,26,2.0,45000.0
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,140,31,4.0,34000.0
İzmir , Buca , Adatepe Mah.,1,1,50,4,3.0,25000.0
İzmir , Seferihisar , Camikebir Mah.,1,1,50,0,1.0,18000.0
İzmir , Torbalı , Fevzi Çakmak Mah.,2,1,85,0,0.0,23000.0
İzmir , Karşıyaka , Aksoy Mah.,3,1,130,26,1.0,37500.0
İzmir , Narlıdere , Ilıca Mah.,2,1,100,31,3.0,32000.0
İzmir , Karabağlar , Bozyaka Mah.,2,1,110,6,0.0,27000.0
İzmir , Menemen , Zeytinlik Mah.,1,1,63,0,4.0,16000.0
İzmir , Karşıyaka , Donanmacı Mah.,3,1,115,31,5.0,20000.0
İzmir , Buca , Kozağaç Mah.,2,1,110,20,2.0,24000.0
İzmir , Bayraklı , Osmangazi Mah.,3,1,180,20,2.0,40000.0
İzmir , Konak , Mimar Sinan Mah.,2,1,85,26,5.0,27000.0
İzmir , Çiğli , Ataşehir Mah.,3,1,120,26,3.0,30000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,74,1,0.0,47500.0
İzmir , Menemen , Uğur Mumcu Mah.,2,1,100,6,3.0,24000.0
İzmir , Aliağa , Şakran Sayfiye Mah.,4,1,140,6,1.0,36000.0
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,3,1,170,15,1.0,30000.0
İzmir , Buca , Adatepe Mah.,2,1,44,5,3.0,24000.0
İzmir , Karşıyaka , Bahariye Mah.,3,1,110,35,1.0,29000.0
İzmir , Karabağlar , Bahçelievler Mah.,3,1,110,50,4.0,22000.0
İzmir , Balçova , Eğitim Mah.,3,1,110,15,0.0,25000.0
İzmir , Menemen , 29 Ekim Mah.,3,1,120,24,7.0,19000.0
İzmir , Karşıyaka , Donanmacı Mah.,3,1,170,21,2.0,32000.0
İzmir , Karabağlar , Bozyaka Mah.,1,1,80,20,0.0,10000.0
İzmir , Kemalpaşa , Mehmet Akif Ersoy Mah.,2,1,95,0,1.0,27000.0
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,55,0,3.0,16000.0
İzmir , Buca , Atatürk Mah.,1,1,45,6,0.0,16000.0
İzmir , Bayraklı , Org. Nafiz Gürman Mah.,1,1,70,30,1.0,9000.0
İzmir , Menemen , 29 Ekim Mah.,3,1,153,4,2.0,40000.0
İzmir , Çiğli , Yeni Mahalle Mah.,2,1,90,4,0.0,25000.0
İzmir , Konak , Kılıç Reis Mah.,2,1,115,25,4.0,28000.0
İzmir , Karabağlar , Esenyalı Mah.,3,1,125,31,3.0,35000.0
İzmir , Buca , Adatepe Mah.,1,1,45,11,2.0,17500.0
İzmir , Menemen , Kasımpaşa Mah.,3,1,120,11,2.0,27500.0
İzmir , Gaziemir , Gazi Mah.,2,1,110,10,4.0,30000.0
İzmir , Çiğli , Balatçık Mah.,3,1,125,11,4.0,35000.0
İzmir , Bornova , Kazımdirik Mah.,3,1,90,26,3.0,28000.0
İzmir , Bornova , Mevlana Mah.,1,1,60,5,4.0,22000.0
İzmir , Menemen , İnönü Mah.,1,1,64,8,0.0,16000.0
İzmir , Buca , Adatepe Mah.,1,1,60,6,0.0,20000.0
İzmir , Menemen , İsmet İnönü Mah.,2,1,85,5,0.0,23000.0
İzmir , Karabağlar , Üçkuyular Mah.,3,1,115,26,2.0,37000.0
İzmir , Bornova , Kazımdirik Mah.,1,1,60,1,4.0,35000.0
İzmir , Karabağlar , Bozyaka Mah.,2,1,65,6,0.0,18000.0
İzmir , Buca , Kozağaç Mah.,1,1,69,10,1.0,17500.0
İzmir , Bornova , Mevlana Mah.,1,1,70,11,5.0,32000.0
İzmir , Buca , Efeler Mah.,3,1,120,29,2.0,25000.0
İzmir , Karşıyaka , Goncalar Mah.,3,1,110,31,0.0,28000.0
İzmir , Torbalı , Alpkent Mah.,3,1,140,10,3.0,28000.0
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,120,10,2.0,35000.0
İzmir , Menemen , İnönü Mah.,1,1,45,6,3.0,16000.0
İzmir , Karşıyaka , Cumhuriyet Mah.,3,1,125,6,2.0,50000.0
İzmir , Karşıyaka , Aksoy Mah.,2,1,105,35,4.0,35000.0
İzmir , Menemen , 30 Ağustos Mah.,3,1,145,23,5.0,32000.0
İzmir , Foça , Mustafa Kemal Atatürk Mah.,1,1,55,0,3.0,20000.0
İzmir , Gaziemir , Emrez Mah.,3,1,95,35,3.0,23500.0
İzmir , Bornova , Erzene Mah.,2,1,110,20,3.0,24000.0
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,120,45,0.0,30000.0
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,58,0,0.0,19500.0
İzmir , Bayraklı , Emek Mah.,3,1,130,25,3.0,27000.0
İzmir , Karabağlar , Metin Oktay Mah.,2,1,100,10,2.0,25000.0
İzmir , Karabağlar , Bahar Mah.,2,1,115,35,2.0,24000.0
İzmir , Karabağlar , Vatan Mah.,2,1,110,2,2.0,25000.0
İzmir , Buca , Yaylacık Mah.,2,1,85,6,3.0,22000.0
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,145,31,2.0,28000.0
İzmir , Konak , Zeytinlik Mah.,2,1,115,30,3.0,18000.0
İzmir , Bayraklı , Adalet Mah.,3,1,165,21,1.0,35000.0
İzmir , Karşıyaka , Cumhuriyet Mah.,2,1,100,6,2.0,36500.0
İzmir , Karabağlar , Vatan Mah.,3,1,130,31,4.0,30000.0
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,80,0,2.0,32000.0
