city,district,neighborhood,room,living_room,area_mSqr,building_age,floor,list-view-price
İzmir , Bornova , Evka 3 Mah.,4,1,200 ,7                        ,2,230000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,150 ,35                        ,3,30000
İzmir , Buca , Fırat Mah.,2,1,85 ,5                        ,3,25000
İzmir , Buca , Çamlıkule Mah.,2,1,130 ,6                        ,3,25000
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,90 ,5                        ,3,36000
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,130 ,25                        ,1,33000
İzmir , Narlıdere , Atatürk Mah.,3,1,165 ,11                        ,7,59000
İzmir , Bayraklı , Muhittin Erener Mah.,2,1,85 ,17                        ,3,14000
İzmir , Bayraklı , R. Şevket İnce Mah.,3,1,128 ,1                        ,0,28000
İzmir , Torbalı , Pancar Mah.,3,1,123 ,0,3,28000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,135 ,45                        ,1,33000
İzmir , Konak , Güzelyalı Mah.,3,1,100 ,51                        ,2,32000
İzmir , Çiğli , Küçük Çiğli Mah.,1,1,55 ,5                        ,3,23000
İzmir , Bayraklı , Mansuroğlu Mah.,3,1,130 ,20                        ,3,33000
İzmir , Karşıyaka , Demirköprü Mah.,1,1,50 ,12                        ,0,27000
İzmir , Seferihisar , Turabiye Mah.,1,1,45 ,3                        ,0,18000
İzmir , Torbalı , Yemişlik Mah.,3,1,145 ,7                        ,5,25000
İzmir , Gaziemir , Atıfbey Mah.,3,1,135 ,23                        ,4,28000
İzmir , Bayraklı , Manavkuyu Mah.,3,1,130 ,0,2,66000
İzmir , Bayraklı , Gümüşpala Mah.,2,0,80 ,5                        ,3,25000
İzmir , Karşıyaka , Donanmacı Mah.,2,1,110 ,40                        ,1,32000
İzmir , Bayraklı , Tepekule Mah.,2,1,90 ,23                        ,5,25000
İzmir , Bayraklı , Manavkuyu Mah.,3,1,126 ,26                        ,5,35000
İzmir , Çeşme , Celal Bayar Mah.,3,1,180 ,30                        ,,625000
İzmir , Selçuk , Atatürk Mah.,2,1,80 ,20                        ,3,33000
İzmir , Torbalı , Tepeköy Mah.,2,1,90 ,21                        ,3,20000
İzmir , Karşıyaka , İmbatlı Mah.,2,1,85 ,2                        ,1,35000
İzmir , Buca , Dumlupınar Mah.,3,1,140 ,11                        ,4,35000
İzmir , Torbalı , Atatürk Mah.,2,1,95 ,0,1,20000
İzmir , Ödemiş , Süleyman Demirel Mah.,3,1,145 ,16                        ,4,21500
İzmir , Buca , Yaylacık Mah.,1,1,65 ,12                        ,3,20000
İzmir , Çeşme , Yalı Mah.,3,1,235 ,8                        ,,730000
İzmir , Torbalı , İnönü Mah.,2,1,100 ,0,0,26000
İzmir , Menemen , Uğur Mumcu Mah.,2,1,100 ,0,2,25000
İzmir , Karşıyaka , Bostanlı Mah.,2,1,100 ,35                        ,5,28000
İzmir , Karabağlar , Esenlik Mah.,2,1,105 ,36                        ,1,23000
İzmir , Karşıyaka , Alaybey Mah.,2,1,85 ,31                        ,2,23000
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,85 ,10                        ,4,30000
İzmir , Buca , Akıncılar Mah.,2,1,90 ,0,0,25000
İzmir , Buca , Menderes Mah.,2,1,100 ,6                        ,3,23750
İzmir , Bornova , Rafet Paşa Mah.,2,1,96 ,16                        ,2,21000
İzmir , Karşıyaka , Bahariye Mah.,3,1,125 ,35                        ,5,40000
İzmir , Karabağlar , Vatan Mah.,3,1,105 ,26                        ,2,35000
İzmir , Karabağlar , Vatan Mah.,3,1,130 ,35                        ,4,30000
İzmir , Torbalı , Fevzi Çakmak Mah.,2,1,110 ,6                        ,0,20000
İzmir , Bornova , Kazımdirik Mah.,1,1,60 ,5                        ,9,30000
İzmir , Balçova , Teleferik Mah.,3,1,100 ,30                        ,5,39000
İzmir , Buca , Dumlupınar Mah.,2,1,90 ,31                        ,2,28000
İzmir , Karabağlar , Bozyaka Mah.,3,1,120 ,3                        ,4,29000
İzmir , Urla , Altıntaş Mah.,2,1,120 ,0,,72000
İzmir , Menemen , 29 Ekim Mah.,3,1,128 ,0,4,30000
İzmir , Foça , Yenibağarası Mah.,2,1,90 ,3                        ,1,25000
İzmir , Kemalpaşa , Armutlu 85. Yıl Cumhuriyet Mah.,2,1,85 ,6                        ,2,23000
İzmir , Menemen , Cumhuriyet Mah.,2,1,86 ,1                        ,2,22000
İzmir , Karşıyaka , Nergiz Mah.,3,1,100 ,31                        ,1,35000
İzmir , Torbalı , Ahmetli Mah.,31,22,135 ,18                        ,3,23000
İzmir , Balçova , Korutürk Mah.,1,1,55 ,26                        ,0,30000
İzmir , Torbalı , Tepeköy Mah.,1,1,60 ,0,2,24500
İzmir , Çeşme , Reisdere Mah.,3,1,370 ,6                        ,,700000
İzmir , Buca , Kuruçeşme Mah.,2,0,56 ,7                        ,1,19500
İzmir , Menemen , 30 Ağustos Mah.,2,1,80 ,0,4,28500
İzmir , Balçova , Onur Mah.,3,1,120 ,21                        ,3,33000
İzmir , Balçova , Korutürk Mah.,2,1,110 ,11                        ,2,39000
İzmir , Bayraklı , Osmangazi Mah.,3,1,250 ,20                        ,1,50000
İzmir , Karabağlar , Devrim Mah.,2,1,130 ,15                        ,1,18000
İzmir , Buca , Efeler Mah.,3,1,130 ,20                        ,3,30000
İzmir , Konak , Atilla Mah.,2,1,110 ,30                        ,4,25000
İzmir , Konak , Göztepe Mah.,2,1,90 ,31                        ,3,32000
İzmir , Torbalı , İnönü Mah.,3,1,140 ,5                        ,13,30000
İzmir , Menemen , Mermerli Mah.,3,1,130 ,6                        ,1,25000
İzmir , Torbalı , Muratbey Mah.,1,1,60 ,0,3,25000
İzmir , Bayraklı , Fuat Edip Baksı Mah.,3,1,160 ,16                        ,2,35000
İzmir , Çiğli , Evka-5 Mah.,3,1,140 ,15                        ,6,27500
İzmir , Konak , Çankaya Mah.,3,1,120 ,31                        ,2,25000
İzmir , Güzelbahçe , Maltepe Mah.,2,1,95 ,31                        ,1,45000
İzmir , Balçova , Onur Mah.,2,1,110 ,35                        ,2,35000
İzmir , Foça , Fevzi Çakmak Mah.,2,1,75 ,1                        ,3,30000
İzmir , Karşıyaka , Alaybey Mah.,2,1,90 ,40                        ,3,25000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,130 ,28                        ,3,26000
İzmir , Buca , Menderes Mah.,2,1,44 ,0,2,19000
İzmir , Karşıyaka , Yalı Mah.,2,1,75 ,2                        ,7,39000
İzmir , Karşıyaka , Yalı Mah.,3,1,102 ,0,0,45000
İzmir , Menemen , 29 Ekim Mah.,3,1,153 ,4                        ,2,40000
İzmir , Konak , Murat Reis Mah.,3,1,140 ,31                        ,4,40000
İzmir , Karabağlar , Sevgi Mah.,3,1,110 ,25                        ,0,16000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,1,1,60 ,10                        ,3,25000
İzmir , Çiğli , Yakakent Mah.,3,1,159 ,11                        ,5,30000
İzmir , Bornova , Evka 4 Mah.,3,1,98 ,28                        ,3,25000
İzmir , Menemen , İsmet İnönü Mah.,3,1,120 ,16                        ,3,18000
İzmir , Karşıyaka , Tuna Mah.,1,1,50 ,0,4,35000
İzmir , Karabağlar , Metin Oktay Mah.,2,1,90 ,19                        ,1,25000
İzmir , Tire , Hürriyet Mah.,3,1,130 ,26                        ,1,20000
İzmir , Menemen , Kasımpaşa Mah.,2,1,85 ,25                        ,2,19000
İzmir , Karabağlar , Muammer Akar Mah.,3,1,134 ,26                        ,1,21000
İzmir , Çiğli , Balatçık Mah.,1,1,50 ,4                        ,3,19500
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,100 ,28                        ,5,32000
İzmir , Karabağlar , Bahçelievler Mah.,2,1,90 ,10                        ,2,33000
İzmir , Bornova , Kızılay Mah.,2,1,95 ,31                        ,3,17000
İzmir , Urla , Gülbahçe Mah.,1,1,45 ,2                        ,0,27000
İzmir , Buca , Efeler Mah.,3,1,105 ,38                        ,2,29500
İzmir , Karşıyaka , Yalı Mah.,1,1,55 ,6                        ,3,40000
İzmir , Balçova , Fevzi Çakmak Mah.,3,1,135 ,30                        ,3,40000
İzmir , Bornova , Kazımdirik Mah.,1,1,60 ,1                        ,7,35000
İzmir , Karabağlar , Refet Bele Mah.,1,1,100 ,6                        ,0,20000
İzmir , Karşıyaka , Demirköprü Mah.,3,1,120 ,6                        ,4,38000
İzmir , Bornova , Mevlana Mah.,1,1,70 ,6                        ,5,32000
İzmir , Bornova , Erzene Mah.,1,1,50 ,2                        ,2,25000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,50 ,0,3,15000
İzmir , Buca , Yenigün Mah.,3,1,130 ,25                        ,3,23000
İzmir , Karşıyaka , Tersane Mah.,3,1,95 ,31                        ,2,27500
İzmir , Güzelbahçe , Kahramandere Mah.,5,2,405 ,4                        ,,190000
İzmir , Bornova , Doğanlar Mah.,1,1,50 ,6                        ,3,27000
İzmir , Buca , Kuruçeşme Mah.,2,1,70 ,5                        ,0,20000
İzmir , Tire , İbni Melek Mah.,3,1,110 ,2                        ,0,26000
İzmir , Bornova , Erzene Mah.,1,1,80 ,22                        ,0,28000
İzmir , Konak , Kahramanlar Mah.,1,1,55 ,1                        ,3,26000
İzmir , Bornova , Evka 3 Mah.,4,1,200 ,8                        ,7,200000
İzmir , Torbalı , Yemişlik Mah.,3,1,145 ,7                        ,5,25000
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,125 ,29                        ,4,28000
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,53 ,1                        ,5,14000
İzmir , Karşıyaka , Mavişehir Mah.,1,1,70 ,26                        ,16,40000
İzmir , Buca , Adatepe Mah.,2,1,105 ,15                        ,3,23000
İzmir , Buca , Atatürk Mah.,3,1,85 ,8                        ,2,25000
İzmir , Karabağlar , Bahar Mah.,3,1,125 ,30                        ,3,25000
İzmir , Karşıyaka , Dedebaşı Mah.,1,1,45 ,10                        ,0,23000
İzmir , Çiğli , Şirintepe Mah.,2,1,90 ,5                        ,2,25000
İzmir , Konak , Murat Reis Mah.,2,1,105 ,31                        ,1,27500
İzmir , Konak , Mithatpaşa Mah.,3,1,125 ,45                        ,4,40000
İzmir , Karşıyaka , Yalı Mah.,1,1,60 ,16                        ,3,35000
İzmir , Çiğli , Balatçık Mah.,3,1,125 ,11                        ,3,26000
İzmir , Çiğli , Egekent Mah.,3,1,120 ,16                        ,6,26000
İzmir , Karabağlar , Vatan Mah.,3,1,120 ,16                        ,3,23000
İzmir , Bayraklı , Bayraklı Mah.,2,1,100 ,31                        ,6,35000
İzmir , Karşıyaka , Tersane Mah.,2,1,100 ,31                        ,3,25000
İzmir , Karabağlar , Refet Bele Mah.,3,1,115 ,11                        ,0,25000
İzmir , Çiğli , Küçük Çiğli Mah.,3,1,140 ,21                        ,5,20000
İzmir , Buca , Atatürk Mah.,3,1,130 ,17                        ,0,33000
İzmir , Buca , Adatepe Mah.,3,1,210 ,11                        ,3,35000
İzmir , Konak , Barbaros Mah.,3,1,135 ,34                        ,3,26500
İzmir , Menemen , 9 Eylül Mah.,3,1,160 ,6                        ,6,40000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,120 ,31                        ,5,39000
İzmir , Konak , Alsancak Mah.,2,1,105 ,26                        ,2,45000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,140 ,31                        ,4,34000
İzmir , Konak , Kültür Mah.,4,1,200 ,31                        ,6,120000
İzmir , Buca , Adatepe Mah.,1,1,50 ,4                        ,3,25000
İzmir , Seferihisar , Camikebir Mah.,1,1,50 ,0,1,18000
İzmir , Torbalı , Fevzi Çakmak Mah.,2,1,85 ,0,0,23000
İzmir , Karşıyaka , Aksoy Mah.,3,1,130 ,26                        ,1,37500
İzmir , Narlıdere , Ilıca Mah.,2,1,100 ,31                        ,3,32000
İzmir , Karabağlar , Bozyaka Mah.,2,1,110 ,6                        ,0,27000
İzmir , Menemen , Zeytinlik Mah.,1,1,63 ,0,4,16000
İzmir , Karşıyaka , Donanmacı Mah.,3,1,115 ,31                        ,5,20000
İzmir , Buca , Kozağaç Mah.,2,1,110 ,20                        ,2,24000
İzmir , Bayraklı , Osmangazi Mah.,3,1,180 ,20                        ,2,40000
İzmir , Konak , Mimar Sinan Mah.,2,1,85 ,26                        ,5,27000
İzmir , Çiğli , Ataşehir Mah.,3,1,120 ,26                        ,3,30000
İzmir , Bornova , Kazımdirik Mah.,1,1,74 ,1                        ,0,47500
İzmir , Menemen , Uğur Mumcu Mah.,2,1,100 ,6                        ,3,24000
İzmir , Aliağa , Şakran Sayfiye Mah.,4,1,140 ,6                        ,1,36000
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,3,1,170 ,15                        ,1,30000
İzmir , Buca , Adatepe Mah.,2,1,44 ,5                        ,3,24000
İzmir , Karşıyaka , Bahariye Mah.,3,1,110 ,35                        ,1,29000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,110 ,50                        ,4,22000
İzmir , Balçova , Eğitim Mah.,3,1,110 ,15                        ,0,25000
İzmir , Menemen , 29 Ekim Mah.,3,1,120 ,24                        ,7,19000
İzmir , Urla , Atatürk Mah.,3,1,120 ,35                        ,,55000
İzmir , Karşıyaka , Donanmacı Mah.,3,1,170 ,21                        ,2,32000
İzmir , Karabağlar , Bozyaka Mah.,1,1,80 ,20                        ,0,10000
İzmir , Kemalpaşa , Mehmet Akif Ersoy Mah.,2,1,95 ,0,1,27000
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,55 ,0,3,16000
İzmir , Buca , Atatürk Mah.,1,1,45 ,6                        ,0,16000
İzmir , Bayraklı , Org. Nafiz Gürman Mah.,1,1,70 ,30                        ,1,9000
İzmir , Menemen , 29 Ekim Mah.,3,1,153 ,4                        ,2,40000
İzmir , Çiğli , Yeni Mahalle Mah.,2,1,90 ,4                        ,0,25000
İzmir , Konak , Kılıç Reis Mah.,2,1,115 ,25                        ,4,28000
İzmir , Karabağlar , Esenyalı Mah.,3,1,125 ,31                        ,3,35000
İzmir , Buca , Adatepe Mah.,1,1,45 ,11                        ,2,17500
İzmir , Menemen , Kasımpaşa Mah.,3,1,120 ,11                        ,2,27500
İzmir , Urla , Yaka Mah.,1,0,45 ,11                        ,3,26000
İzmir , Gaziemir , Gazi Mah.,2,1,110 ,10                        ,4,30000
İzmir , Çiğli , Balatçık Mah.,3,1,125 ,11                        ,4,35000
İzmir , Bornova , Kazımdirik Mah.,3,1,90 ,26                        ,3,28000
İzmir , Bornova , Mevlana Mah.,1,1,60 ,5                        ,4,22000
İzmir , Menemen , İnönü Mah.,1,1,64 ,8                        ,0,16000
İzmir , Buca , Adatepe Mah.,1,1,60 ,6                        ,0,20000
İzmir , Menemen , İsmet İnönü Mah.,2,1,85 ,5                        ,0,23000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,115 ,26                        ,2,37000
İzmir , Karşıyaka , Mavişehir Mah.,4,1,260 ,21                        ,9,107000
İzmir , Bornova , Kazımdirik Mah.,1,1,60 ,1                        ,4,35000
İzmir , Karabağlar , Bozyaka Mah.,2,1,65 ,6                        ,0,18000
İzmir , Buca , Kozağaç Mah.,1,1,69 ,10                        ,1,17500
İzmir , Bornova , Mevlana Mah.,1,1,70 ,11                        ,5,32000
İzmir , Buca , Efeler Mah.,3,1,120 ,29                        ,2,25000
İzmir , Karşıyaka , Goncalar Mah.,3,1,110 ,31                        ,0,28000
İzmir , Torbalı , Alpkent Mah.,3,1,140 ,10                        ,3,28000
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,120 ,10                        ,2,35000
İzmir , Çiğli , Balatçık Mah.,1,0,55 ,1                        ,2,20000
İzmir , Çeşme , Reisdere Mah.,4,1,200 ,5                        ,0,1800000
İzmir , Menemen , İnönü Mah.,1,1,45 ,6                        ,3,16000
İzmir , Karşıyaka , Cumhuriyet Mah.,3,1,125 ,6                        ,2,50000
İzmir , Karşıyaka , Aksoy Mah.,2,1,105 ,35                        ,4,35000
İzmir , Menemen , 30 Ağustos Mah.,3,1,145 ,23                        ,5,32000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,1,1,55 ,0,3,20000
İzmir , Gaziemir , Emrez Mah.,3,1,95 ,35                        ,3,23500
İzmir , Bornova , Erzene Mah.,2,1,110 ,20                        ,3,24000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,120 ,45                        ,0,30000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,58 ,0,0,19500
İzmir , Bayraklı , Emek Mah.,3,1,130 ,25                        ,3,27000
İzmir , Karabağlar , Metin Oktay Mah.,2,1,100 ,10                        ,2,25000
İzmir , Karabağlar , Bahar Mah.,2,1,115 ,35                        ,2,24000
İzmir , Karabağlar , Vatan Mah.,2,1,110 ,2                        ,2,25000
İzmir , Buca , Yaylacık Mah.,2,1,85 ,6                        ,3,22000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,145 ,31                        ,2,28000
İzmir , Konak , Zeytinlik Mah.,2,1,115 ,30                        ,3,18000
İzmir , Bayraklı , Adalet Mah.,3,1,165 ,21                        ,1,35000
İzmir , Karşıyaka , Cumhuriyet Mah.,2,1,100 ,6                        ,2,36500
İzmir , Karabağlar , Vatan Mah.,3,1,130 ,31                        ,4,30000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,80 ,0,2,32000
İzmir , Konak , Güzelyalı Mah.,3,1,125 ,31                        ,4,40000
İzmir , Urla , Zeytinalanı Mah.,3,1,170 ,3                        ,0,60000
İzmir , Urla , İskele Mah.,2,1,90 ,6                        ,3,45000
İzmir , Karşıyaka , Bahriye Üçok Mah.,2,1,85 ,1                        ,3,45000
İzmir , Bornova , Yeşilova Mah.,3,1,110 ,26                        ,1,23000
İzmir , Balçova , Onur Mah.,2,1,105 ,31                        ,3,37500
İzmir , Urla , Denizli Mah.,4,1,280 ,11                        ,1,72000
İzmir , Karşıyaka , Yalı Mah.,3,1,120 ,25                        ,3,32000
İzmir , Aliağa , Şakran Sayfiye Mah.,4,2,250 ,6                        ,0,45000
İzmir , Güzelbahçe , Maltepe Mah.,4,1,180 ,4                        ,0,125000
İzmir , Karşıyaka , Aksoy Mah.,2,1,100 ,21                        ,5,27500
İzmir , Çiğli , Evka - 2 Mah.,3,1,120 ,21                        ,3,24000
İzmir , Karşıyaka , Bahariye Mah.,3,1,105 ,35                        ,3,22000
İzmir , Torbalı , Torbalı Mah.,3,1,145 ,16                        ,5,14500
İzmir , Güzelbahçe , Yelki Mah.,2,1,150 ,11                        ,3,70000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,125 ,35                        ,3,30000
İzmir , Menemen , İnönü Mah.,1,1,55 ,6                        ,2,16000
İzmir , Konak , Güneşli Mah.,2,1,75 ,44                        ,8,22000
İzmir , Karabağlar , Üçkuyular Mah.,2,1,94 ,34                        ,6,34000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,155 ,30                        ,4,25000
İzmir , Karşıyaka , Şemikler Mah.,2,1,95 ,6                        ,3,31000
İzmir , Menemen , 29 Ekim Mah.,3,1,153 ,4                        ,2,40000
İzmir , Buca , Buca Koop. Mah.,3,1,110 ,25                        ,3,30000
İzmir , Buca , Fırat Mah.,2,1,95 ,20                        ,3,18500
İzmir , Buca , Yaylacık Mah.,1,1,50 ,6                        ,2,22000
İzmir , Konak , Alsancak Mah.,2,1,90 ,50                        ,2,25000
İzmir , Buca , Akıncılar Mah.,2,1,90 ,0,0,25000
İzmir , Buca , Adatepe Mah.,1,1,50 ,6                        ,2,20000
İzmir , Güzelbahçe , Siteler Mah.,3,1,185 ,16                        ,0,72000
İzmir , Çiğli , Yakakent Mah.,3,1,135 ,16                        ,9,29000
İzmir , Bornova , Evka 4 Mah.,2,1,80 ,16                        ,1,23000
İzmir , Karşıyaka , Bahriye Üçok Mah.,2,1,100 ,38                        ,0,27000
İzmir , Balçova , Çetin Emeç Mah.,2,1,90 ,25                        ,0,25000
İzmir , Karabağlar , Metin Oktay Mah.,2,1,85 ,0,0,28000
İzmir , Bayraklı , Soğukkuyu Mah.,2,1,140 ,24                        ,9,55000
İzmir , Çiğli , Ataşehir Mah.,2,1,89 ,0,5,40000
İzmir , Karabağlar , Esenyalı Mah.,3,1,110 ,40                        ,4,28000
İzmir , Seferihisar , Hıdırlık Mah.,3,1,130 ,6                        ,0,28000
İzmir , Menemen , Zeytinlik Mah.,2,1,72 ,0,1,20000
İzmir , Bornova , Atatürk Mah.,1,0,76 ,8                        ,2,42500
İzmir , Konak , İsmet Kaptan Mah.,1,1,65 ,31                        ,2,31000
İzmir , Bornova , Erzene Mah.,3,1,150 ,31                        ,4,35000
İzmir , Karabağlar , Reis Mah.,3,1,125 ,31                        ,4,25000
İzmir , Bornova , Evka 4 Mah.,2,1,66 ,26                        ,2,18000
İzmir , Buca , Kuruçeşme Mah.,1,1,45 ,8                        ,3,17000
İzmir , Menemen , Esatpaşa Mah.,2,1,80 ,0,2,25000
İzmir , Bornova , Erzene Mah.,3,1,135 ,39                        ,5,35500
İzmir , Kemalpaşa , Atatürk Mah.,2,1,75 ,30                        ,1,15000
İzmir , Karşıyaka , Nergiz Mah.,1,1,36 ,0,0,35000
İzmir , Bornova , Kazımdirik Mah.,1,1,57 ,4                        ,5,30000
İzmir , Güzelbahçe , Yelki Mah.,3,1,125 ,5                        ,3,46500
İzmir , Buca , Yaylacık Mah.,1,1,50 ,6                        ,0,18000
İzmir , Buca , Efeler Mah.,3,3,115 ,25                        ,3,26000
İzmir , Konak , Murat Reis Mah.,2,0,89 ,44                        ,0,25000
İzmir , Bornova , Kazımdirik Mah.,2,1,100 ,35                        ,4,30000
İzmir , Karşıyaka , Yalı Mah.,1,1,55 ,11                        ,15,34000
İzmir , Çiğli , Balatçık Mah.,2,1,60 ,8                        ,3,29000
İzmir , Buca , Vali Rahmi Bey Mah.,1,1,55 ,5                        ,2,22000
İzmir , Buca , Adatepe Mah.,1,1,60 ,6                        ,0,17500
İzmir , Buca , Güven Mah.,1,0,35 ,27                        ,3,16500
İzmir , Çeşme , Alaçatı Mah.,3,1,150 ,15                        ,,850000
İzmir , Karşıyaka , Şemikler Mah.,1,1,50 ,6                        ,2,26500
İzmir , Buca , Efeler Mah.,2,1,120 ,31                        ,3,35000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,180 ,11                        ,5,68000
İzmir , Konak , Mimar Sinan Mah.,3,1,110 ,31                        ,2,47000
İzmir , Bayraklı , Tepekule Mah.,3,1,140 ,21                        ,7,28000
İzmir , Seferihisar , Camikebir Mah.,2,1,95 ,6                        ,1,32000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,140 ,31                        ,7,30000
İzmir , Konak , Mimar Sinan Mah.,1,1,65 ,26                        ,6,35000
İzmir , Bornova , Erzene Mah.,3,1,110 ,30                        ,3,30000
İzmir , Aliağa , Şakran Sayfiye Mah.,3,1,130 ,16                        ,0,42000
İzmir , Karabağlar , Cennetoğlu Mah.,3,1,115 ,36                        ,2,22000
İzmir , Narlıdere , Yenikale Mah.,3,1,115 ,21                        ,0,37500
İzmir , Menemen , İnönü Mah.,1,1,50 ,6                        ,2,15000
İzmir , Karşıyaka , Yalı Mah.,3,1,120 ,25                        ,4,35000
İzmir , Karşıyaka , İmbatlı Mah.,2,1,80 ,10                        ,5,22500
İzmir , Buca , Hürriyet Mah.,2,1,84 ,4                        ,4,25000
İzmir , Karabağlar , Bahçelievler Mah.,2,1,100 ,26                        ,3,23000
İzmir , Bornova , İnönü Mah.,2,1,120 ,25                        ,2,22000
İzmir , Çiğli , İzkent Mah.,3,1,100 ,30                        ,5,20000
İzmir , Narlıdere , Yenikale Mah.,2,1,100 ,11                        ,2,48000
İzmir , Bornova , İnönü Mah.,3,1,140 ,20                        ,3,20000
İzmir , Konak , Kılıç Reis Mah.,1,1,40 ,6                        ,0,16000
İzmir , Urla , Güvendik Mah.,1,1,66 ,26                        ,3,38000
İzmir , Konak , Kahramanlar Mah.,2,1,80 ,10                        ,3,30000
İzmir , Buca , Göksu Mah.,1,1,50 ,0,0,16000
İzmir , Menemen , İstiklal Mah.,2,1,115 ,2                        ,2,31000
İzmir , Çiğli , Evka-5 Mah.,3,1,115 ,21                        ,9,20000
İzmir , Karşıyaka , Donanmacı Mah.,2,0,120 ,40                        ,2,25000
İzmir , Çiğli , Balatçık Mah.,3,1,135 ,10                        ,5,35000
İzmir , Konak , Mehmet Ali Akman Mah.,3,1,125 ,31                        ,3,36000
İzmir , Balçova , Fevzi Çakmak Mah.,3,1,130 ,30                        ,3,35000
İzmir , Karabağlar , Basın Sitesi Mah.,2,1,110 ,31                        ,2,30000
İzmir , Urla , Yaka Mah.,2,1,95 ,4                        ,1,45000
İzmir , Menemen , 9 Eylül Mah.,2,1,110 ,6                        ,7,35000
İzmir , Bornova , Kazımdirik Mah.,1,1,57 ,4                        ,7,30000
İzmir , Bornova , Evka 3 Mah.,2,1,90 ,21                        ,2,25000
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,90 ,13                        ,4,30000
İzmir , Buca , Kuruçeşme Mah.,1,1,60 ,7                        ,0,20000
İzmir , Karşıyaka , Şemikler Mah.,2,1,90 ,8                        ,1,36000
İzmir , Balçova , Korutürk Mah.,2,10,100 ,30                        ,3,45000
İzmir , Karabağlar , Reis Mah.,3,1,150 ,26                        ,2,30000
İzmir , Gaziemir , Atıfbey Mah.,4,1,180 ,11                        ,1,55000
İzmir , Menderes , Kemalpaşa Mah.,3,1,135 ,4                        ,3,30000
İzmir , Menemen , İnönü Mah.,1,1,58 ,6                        ,1,15000
İzmir , Menderes , Çukuraltı Mah.,2,1,160 ,21                        ,0,25000
İzmir , Bergama , Fatih Mah.,2,1,90 ,3                        ,0,25000
İzmir , Buca , Atatürk Mah.,1,1,50 ,5                        ,1,19500
İzmir , Urla , Kuşçular Mah.,5,1,275 ,11                        ,0,250000
İzmir , Seferihisar , Sığacık Mah.,3,1,138 ,25                        ,,52000
İzmir , Menemen , Gazi Mah.,3,1,190 ,6                        ,5,29000
İzmir , Bornova , Kazımdirik Mah.,1,1,57 ,6                        ,3,41000
İzmir , Torbalı , Torbalı Mah.,1,1,45 ,0,5,23500
İzmir , Buca , İzkent Mah.,2,1,59 ,0,2,25000
İzmir , Menderes , Çukuraltı Mah.,4,1,170 ,15                        ,1,36000
İzmir , Karşıyaka , Şemikler Mah.,2,1,95 ,6                        ,3,35000
İzmir , Menderes , Cüneytbey Mah.,3,1,125 ,11                        ,2,30000
İzmir , Aliağa , Şakran Sayfiye Mah.,3,1,130 ,21                        ,0,21000
İzmir , Karabağlar , Vatan Mah.,3,1,130 ,36                        ,3,25000
İzmir , Karabağlar , General Kazım Özalp Mah.,3,1,115 ,6                        ,3,37500
İzmir , Torbalı , Cumhuriyet Mah.,3,1,170 ,5                        ,5,35000
İzmir , Bornova , Barbaros Mah.,1,1,90 ,4                        ,20,30000
İzmir , Menemen , İstiklal Mah.,3,2,200 ,6                        ,0,65000
İzmir , Konak , Murat Reis Mah.,3,1,145 ,45                        ,4,32000
İzmir , Bornova , Kazımdirik Mah.,2,1,95 ,32                        ,1,30000
İzmir , Buca , Yaylacık Mah.,2,1,90 ,5                        ,-2,20000
İzmir , Narlıdere , Yenikale Mah.,3,1,150 ,26                        ,5,50000
İzmir , Karabağlar , Esentepe Mah.,3,1,138 ,26                        ,7,40000
İzmir , Menemen , 30 Ağustos Mah.,3,1,120 ,20                        ,2,25000
İzmir , Karşıyaka , İmbatlı Mah.,3,1,135 ,0,5,42000
